Date-Time,".NSEBANK,Cndl,Open",".NSEBANK,Cndl,High",".NSEBANK,Cndl,Low",".NSEBANK,Cndl,Close",".NSEBANK,EMA,Trade Price",".NSEBANK,OBV,Trade Price",".NSEBANK,RSI,Trade Price",".NSEBANK,MACD,MACD",".NSEBANK,MACD,MACD Signal Line",".NSEBANK,Vol,Trade Price"
11-11-2016,20033.85,20309.65,19704.35,19738.8,19552.81192,4908210000000,54.19769879,42.52422969,-10.59681171,197926000000
10-11-2016,19827.5,20283.15,19787.45,20200.25,19524.19837,5106140000000,64.98187275,28.35304777,-23.87707205,212503000000
09-11-2016,18270.9,19587.8,18143.7,19518.25,19420.19043,4893640000000,51.82707831,-37.13094149,-36.93460201,169947000000
08-11-2016,19490.75,19549.45,19322.15,19500.8,19405.10434,4723690000000,51.39325381,-50.73223772,-36.88551714,83951000000
07-11-2016,19317.85,19378,19233,19356,19390.38193,4639740000000,47.76891688,-65.5777869,-33.423837,77290000000
04-11-2016,19223.85,19223.9,18961.15,19058.1,19395.67145,4562450000000,39.0929744,-68.8289746,-25.38534952,76173000000
03-11-2016,19201.95,19319.65,19119.3,19178.7,19447.60552,4638620000000,41.69661192,-41.64588726,-14.52444326,65915000000
02-11-2016,19223.5,19296.55,19158.75,19227.9,19488.9756,4704540000000,42.77584058,-18.62389743,-7.744082254,74365000000
01-11-2016,19578.6,19591.65,19417.3,19458.6,19529.14108,4778900000000,48.20880523,6.021971738,-5.024128461,61793000000
28-10-2016,19507.85,19589.7,19362,19555.95,19539.99356,4840700000000,50.73367098,13.90201607,-7.785653511,68877000000
27-10-2016,19452,19544.2,19252.1,19514.6,19537.53872,4771820000000,49.69451159,13.84560696,-13.20757091,87648000000
26-10-2016,19581.7,19725.9,19434.5,19483.6,19541.06775,4684170000000,48.9448364,17.7823996,-19.97086537,143828000000
25-10-2016,19907.7,19922.7,19711.95,19834.9,19549.90895,4828000000000,58.04761346,25.70488911,-29.40918161,90588000000
24-10-2016,19763.85,19897.85,19751.65,19807.9,19506.06417,4737410000000,57.48329066,-0.325749928,-43.18769929,77828000000
21-10-2016,19636.4,19744,19516.4,19710.9,19459.62789,4659580000000,55.48576132,-30.79648194,-53.90318664,69230000000
20-10-2016,19493.9,19722.85,19479.25,19658.7,19420.97064,4590350000000,54.41556316,-59.36390379,-59.67986281,97605000000
19-10-2016,19570.05,19576.3,19322.75,19412.1,19384.39689,4492750000000,49.04126476,-89.64793817,-59.75885256,65347000000
18-10-2016,19174.7,19511.8,19162.85,19495.05,19380.13487,4558090000000,50.91626064,-101.8890448,-52.28658116,104276000000
17-10-2016,19136.3,19241.75,19002.45,19070.4,19362.45562,4453820000000,40.01393698,-124.4769438,-39.88596526,123597000000
14-10-2016,19016.7,19053.5,18926.15,19020.15,19407.38726,4330220000000,38.51327441,-108.2596521,-18.73822063,61798000000
13-10-2016,19295.55,19295.55,18824.4,18954.25,19466.96222,4268420000000,36.58123888,-80.86944126,3.642137246,95149000000
10-10-2016,19489.5,19501.45,19351.35,19378.55,19545.84102,4363570000000,45.04307736,-38.02347116,24.77003187,40908000000
07-10-2016,19398.05,19456,19318,19400.1,19571.5781,4404480000000,45.53988448,-25.98481882,40.46840763,62682000000
06-10-2016,19518.55,19570.7,19325.8,19395.05,19597.95935,4341800000000,45.40886336,-12.43534157,57.08171424,74620000000
05-10-2016,19801.3,19816.5,19492.8,19536.85,19629.17617,4416420000000,48.44791449,5.553777994,74.4609782,91727000000
04-10-2016,19641.75,19747.45,19527.35,19672.7,19643.3802,4508150000000,51.51502947,13.99583565,91.68777825,113388000000
03-10-2016,19395.55,19611.25,19363.95,19589.05,19638.86946,4394760000000,49.69408961,10.73539527,111.1107639,66410000000
30-09-2016,19116,19330.85,19085.2,19285.7,19646.53399,4328350000000,42.41089018,14.93482744,136.2046061,84248000000
29-09-2016,19762.3,19793.2,19059.05,19183.65,19702.04691,4244100000000,39.68299759,50.96414155,166.5220507,239435000000
28-09-2016,19542,19700,19509.65,19653.55,19781.80028,4483530000000,49.76127046,106.5998968,195.411528,117248000000
27-09-2016,19652.95,19696.45,19479.15,19518.7,19801.53109,4366290000000,46.11444638,128.216444,217.6144358,65846000000
26-09-2016,19792.2,19794.15,19568.35,19591.75,19845.04357,4432130000000,47.86208806,167.6722343,239.9639337,73983000000
23-09-2016,20136.75,20137.55,19861.45,19901.8,19884.01181,4506120000000,56.26615411,208.1554831,258.0368586,96847000000
22-09-2016,20153.1,20264.8,19996.9,20109.6,19881.27516,4602960000000,63.16904933,225.2303864,270.5072025,102577000000
21-09-2016,19902.7,19937.85,19749.95,19828.45,19846.14827,4500390000000,56.45782,222.5902756,281.8264065,62252000000
20-09-2016,19957.35,19964.3,19797.5,19852.3,19848.87108,4562640000000,57.27998245,244.6090392,296.6354392,55715000000
19-09-2016,19892.2,20014.4,19849.65,19906.85,19848.34355,4618350000000,59.10809176,266.7266751,309.6420392,64685000000
16-09-2016,19935.85,20227.2,19783.6,19855.45,19839.34256,4553670000000,57.93340987,285.5229788,320.3708802,139008000000
15-09-2016,19927.6,19955.4,19730.25,19837.55,19836.86449,4414660000000,57.53897197,310.5942902,329.0828555,68389000000
14-09-2016,19757.05,19953.15,19732.15,19909.15,19836.75902,4483050000000,59.61519299,339.8992109,333.7049969,87059000000
12-09-2016,19861.45,19861.45,19735.55,19790.6,19825.62195,4395990000000,57.24315877,365.0687756,332.1564434,97967000000
09-09-2016,20274.75,20349.7,20139.15,20245.3,19831.00994,4493960000000,72.38550892,403.9547469,323.9283603,99504000000
08-09-2016,20439.2,20477.4,20335.2,20417.25,19767.27301,4593460000000,79.79781296,401.414954,303.9217637,84147000000
07-09-2016,20505.8,20575.8,20376.75,20406.9,19667.27655,4509310000000,79.68152192,374.8268553,279.5484661,182174000000
06-09-2016,19990.95,20459.45,19990.95,20426.2,19553.48833,4691490000000,80.48373225,336.4925643,255.7288688,102451000000
02-09-2016,19830.35,19911.25,19787.6,19883.2,19419.22499,4589040000000,73.51859911,280.7045409,235.5379449,55247000000
01-09-2016,19805.8,19928.2,19738.3,19788.85,19347.84422,4533790000000,71.90056515,260.7030341,224.2462959,73413000000
31-08-2016,19595.9,19823.4,19595.9,19787.6,19279.99718,4460380000000,71.87942762,240.9883394,215.1321113,227835000000
30-08-2016,19306.5,19546.35,19306.5,19531.55,19201.90444,4232540000000,67.18403472,212.4472079,208.6680543,78066000000
29-08-2016,19174.45,19247.85,19096.7,19217,19151.18974,4154480000000,59.46290978,198.9987497,207.7232659,56151000000
26-08-2016,19336.45,19358,19133.9,19195.75,19141.06508,4098320000000,58.8556278,210.9660085,209.9043949,62935000000
25-08-2016,19383.7,19432.75,19282.8,19304.25,19132.65202,4161260000000,63.35559023,225.3356224,209.6389915,91833000000
24-08-2016,19358.7,19392.2,19284.35,19355.6,19106.25233,4253090000000,65.55839092,229.3515932,205.7148338,59390000000
23-08-2016,19311.9,19372.65,19246.9,19341.65,19067.89115,4193700000000,65.25363743,225.9130456,199.805644,75742000000
22-08-2016,19432.6,19493.2,19252.75,19330.25,19025.7744,4117960000000,65.01875721,219.658564,193.2787936,72766000000
19-08-2016,19419,19457.4,19327.2,19414.7,18978.93201,4190730000000,68.18952843,209.6412649,186.683851,110378000000
18-08-2016,19087.2,19367.45,19083,19352.8,18911.89078,4080350000000,67.09742845,185.2076756,180.9444975,81431000000
17-08-2016,19044.55,19138.35,18966.35,19041.25,18844.05859,3998920000000,60.80919086,157.6301463,179.878703,81062000000
16-08-2016,19029.1,19062.2,18839.4,19002.15,18813.72145,3917860000000,59.9164412,151.8598431,185.4408421,94800000000
12-08-2016,18698.3,18986.8,18695.5,18963.7,18784.73244,3823060000000,59.06495895,146.2670585,193.8360919,198837000000
11-08-2016,18621,18699.2,18537.1,18640.4,18757.19897,3624220000000,50.92562704,140.9160197,205.7283502,101075000000
10-08-2016,18966.85,18985.25,18611.25,18647.8,18775.16804,3725290000000,51.14175477,164.9542791,221.9314329,77579000000
09-08-2016,18968.65,19008.15,18838.6,18933.3,18794.76312,3802870000000,60.3116661,192.4830498,236.1757213,80282000000
08-08-2016,18986.75,19028.7,18896,18939.45,18773.44976,3883150000000,60.52875397,195.7509272,247.0988892,62654000000
05-08-2016,18725.2,18943.15,18708.25,18925.95,18747.91126,3820500000000,60.23701991,196.4484591,259.9358797,86194000000
04-08-2016,18724.9,18724.9,18443.65,18571.7,18720.52068,3734310000000,51.50303923,195.8558768,275.8077348,99892000000
03-08-2016,18680.95,18775.4,18542.6,18602,18743.41617,3834200000000,52.41748417,228.3198045,295.7956993,79648000000
02-08-2016,18783.6,18866.55,18671.85,18708.25,18765.17251,3913850000000,55.63385003,263.3494749,312.664673,93803000000
01-08-2016,18896.5,19078.5,18634.4,18740.6,18773.92981,4007650000000,56.61602603,293.4113529,324.9934726,107462000000
29-07-2016,19047.05,19070.15,18912.6,18953.15,18779.05748,4115110000000,63.4501878,324.2196211,332.8890025,84588000000
28-07-2016,19050.4,19126.75,18998.8,19076.55,18752.27401,4199700000000,67.86661883,337.184798,335.0563478,150822000000
27-07-2016,18908.45,19125,18882.4,19021.95,18702.3854,4048880000000,66.92062425,336.2642086,334.5242353,102759000000
26-07-2016,18979.1,19044.45,18814.25,18860.85,18653.22161,3946120000000,64.01840045,335.7573587,334.0892419,108820000000
25-07-2016,18594.95,19035.35,18572.1,18989.6,18621.27879,4054940000000,68.47685577,346.6295996,333.6722127,134300000000
22-07-2016,18697.8,18735.4,18551.3,18690.4,18564.61398,3920640000000,62.90160526,342.3555566,330.432866,98151000000
21-07-2016,18967.4,19000.3,18644.55,18674.3,18545.26229,3822490000000,62.57083643,362.3846062,327.4521933,82995000000
20-07-2016,18896.8,19016.25,18886.3,18968.2,18525.41033,3905480000000,73.71097664,384.3171808,318.7190901,76187000000
19-07-2016,18970.15,19030.05,18833.6,18905.15,18457.28884,3829300000000,72.74431008,376.7966898,302.3195674,119764000000
18-07-2016,18998.3,19158,18885,18923.4,18388.38713,3949060000000,73.47042927,368.1367657,283.7002869,89841000000
15-07-2016,18887.9,19016.1,18772.45,18953.65,18306.07746,4038900000000,74.6167953,349.8706551,262.5911672,98894000000
14-07-2016,18633.5,18880.9,18580.2,18863.75,18206.45091,3940010000000,73.47464965,318.387428,240.7712952,119591000000
13-07-2016,18704.9,18711.6,18546.25,18618.95,18105.32797,3820420000000,70.06932444,282.7257465,221.367262,91794000000
12-07-2016,18527.85,18684.45,18464.15,18667.6,18026.3092,3912210000000,71.76962176,258.0211895,206.0276408,119960000000
11-07-2016,18268.15,18409.45,18243.3,18390.95,17927.64908,3792250000000,67.6207844,217.7827012,193.0292537,95543000000
08-07-2016,18078.05,18079.2,17910.9,18016.25,17856.37201,3696710000000,60.27907061,191.4240096,186.8408918,71384000000
07-07-2016,18036.3,18146.55,17997.1,18084.9,17831.7754,3768090000000,62.69761645,193.1476576,185.6951123,66111000000
05-07-2016,18122.4,18124.1,17989.6,18004.25,17792.83315,3701980000000,60.99019513,185.5484205,183.831976,71760000000
04-07-2016,18091.75,18146.35,18054.8,18097.65,17760.30749,3773740000000,64.14769233,181.361781,183.4028649,88029000000
01-07-2016,18019.7,18074.95,17955.3,17985.65,17708.40864,3685710000000,61.95452148,163.8702988,183.9131359,69395000000
30-06-2016,17825.3,17975.05,17795.9,17935.4,17665.75612,3616320000000,60.95956671,150.5648753,188.9238452,118532000000
29-06-2016,17643.65,17728.95,17580.5,17689.9,17624.27245,3497780000000,55.7043296,136.5086457,198.5135877,60630000000
28-06-2016,17497,17626.7,17481.5,17561.55,17614.1759,3437150000000,52.60727349,141.5785687,214.0148232,73838000000
27-06-2016,17346.3,17611.2,17346.3,17514.95,17622.27219,3363320000000,51.46317202,159.0586731,232.1238868,89948000000
24-06-2016,17213.85,17459.2,16946.35,17426.05,17638.7833,3273370000000,49.29478582,183.8007893,250.3901902,164608000000
23-06-2016,17630.8,17907.5,17611,17892.45,17671.5115,3437980000000,63.0077488,221.758897,267.0375404,71430000000
22-06-2016,17610.1,17755.25,17518.15,17626.05,17637.52096,3366550000000,56.60509435,219.4936614,278.3572013,68942000000
21-06-2016,17761.65,17763.3,17585.65,17619.1,17639.28572,3297600000000,56.42237745,240.5341257,293.0730862,73725000000
20-06-2016,17425.8,17779,17425.8,17718.6,17642.39121,3371330000000,59.76788053,264.5983673,306.2078264,110665000000
17-06-2016,17772.3,17843.15,17590.75,17696.05,17630.66679,3260660000000,59.25951627,281.3334777,316.6101911,91953000000
16-06-2016,17827.6,17827.6,17545.8,17671.3,17620.60783,3168710000000,58.72801856,300.8974406,325.4293695,132625000000
15-06-2016,17746.05,17943.65,17659.6,17917.9,17612.80903,3301340000000,66.78953664,324.0114815,331.5623517,119253000000
14-06-2016,17698.95,17719.85,17575.95,17672.4,17565.87196,3182080000000,61.96279794,323.6921449,333.4500692,94797000000
13-06-2016,17620.55,17666.55,17527.55,17593.95,17549.48303,3087290000000,60.24848828,343.5726695,335.8895503,72872000000
10-06-2016,17830.2,18051.5,17815.25,17828.6,17542.64196,3160160000000,68.86932594,371.9376638,333.9687706,94175000000
09-06-2016,17955.8,17986.15,17801.55,17887.7,17498.64842,3254330000000,71.25380556,378.8400724,324.4765473,107528000000
08-06-2016,17976.25,17995.8,17855.2,17946.8,17438.79433,3361860000000,73.62072339,376.1222002,310.885666,123361000000
07-06-2016,17796.55,18000.95,17713.35,17948.15,17360.63961,3485220000000,73.67263242,361.1648839,294.5765324,167579000000
06-06-2016,17710.45,17754.15,17636.9,17671.4,17270.2534,3317640000000,69.59121435,336.6831475,277.9294445,81251000000
03-06-2016,17657.2,17762.05,17649.05,17680.8,17208.53854,3398890000000,69.93314833,328.7165217,263.2410188,89366000000
02-06-2016,17405.15,17596.4,17350.45,17567.8,17135.88293,3309530000000,68.18837246,312.8097881,246.8721431,78335000000
01-06-2016,17670.85,17670.85,17392.85,17423.45,17069.43414,3231190000000,65.83676783,299.4625057,230.3877318,99165000000
31-05-2016,17615.1,17648.25,17462.2,17620.9,17014.97017,3330360000000,72.65894808,292.7681562,213.1190383,115964000000
30-05-2016,17580.85,17666.05,17484.8,17520.65,16921.75019,3214390000000,71.25463114,259.8612859,193.2067589,96748000000
27-05-2016,17348.35,17543.3,17327.65,17511.8,16829.61176,3117650000000,71.13308969,224.2876256,176.5431271,163233000000
26-05-2016,17037.6,17424.05,16971.35,17359.3,16724.65972,2954410000000,69.03838899,176.5214245,164.6070025,134390000000
25-05-2016,16600.65,17025.85,16599.05,16997.45,16627.02276,2820020000000,63.14617852,128.5140708,161.628397,86513000000
24-05-2016,16422.35,16501.05,16368.6,16456.65,16570.03395,2733510000000,49.91966628,102.2128438,169.9069785,60213000000
23-05-2016,16560.15,16604.15,16368,16407.55,16587.47764,2673300000000,48.35711814,122.2194545,186.8305122,69310000000
20-05-2016,16600.8,16623.2,16455.4,16481.45,16615.15881,2742610000000,50.56191174,150.9767001,202.9832766,73956000000
19-05-2016,16725.45,16726.15,16535.75,16565.25,16635.7294,2816560000000,53.1117525,177.9610143,215.9849207,87516000000
18-05-2016,16671.7,16759.05,16556.6,16728.95,16646.57238,2904080000000,58.45941533,201.2819241,225.4908974,130870000000
17-05-2016,16818.4,16903.35,16738.7,16762.75,16633.8989,3034950000000,59.6101547,211.452512,231.5431407,99004000000
16-05-2016,16744.15,16780.05,16431.65,16737.55,16614.07566,2935940000000,59.05213058,217.9167532,236.5657978,126894000000
13-05-2016,16891.7,16891.7,16594.55,16716.9,16595.07961,2809050000000,58.61708304,225.5635954,241.228059,89058000000
12-05-2016,16881.25,16962,16779.5,16923.7,16576.33801,2898110000000,65.04327343,234.1453672,245.1441749,86111000000
11-05-2016,16544.25,16861.95,16518.75,16754.45,16522.8977,2812000000000,61.86615469,220.6370779,247.8938768,110386000000
10-05-2016,16710.05,16812.2,16613.9,16784.95,16487.27427,2922380000000,62.82158286,217.4190493,254.7080765,82060000000
09-05-2016,16357,16712.9,16357,16686.1,16441.478,2840320000000,61.00942202,207.0437611,264.0303333,75763000000
06-05-2016,16264.45,16346.25,16186.25,16296.6,16403.84385,2764560000000,52.54650329,200.8543023,278.2769764,74991000000
05-05-2016,16292.4,16398.25,16193.7,16281,16420.3429,2689570000000,52.16033099,229.6909668,297.6326449,90435000000
04-05-2016,16320.1,16465.6,16250.5,16274.25,16441.78027,2599130000000,52.00339668,264.7444409,314.6180644,114514000000
03-05-2016,16570.75,16719.4,16358.4,16388.7,16467.55416,2713650000000,54.83556726,306.3218651,327.0864703,90748000000
02-05-2016,16614,16674.15,16519.55,16543,16479.68557,2804400000000,58.84777279,343.2810957,332.2776216,101322000000
29-04-2016,16712.95,16841.3,16527.55,16795,16469.94489,2905720000000,66.19257375,369.7507887,329.5267531,138730000000
28-04-2016,16885.8,17023.35,16692.7,16716.9,16419.93641,2766990000000,64.93302761,372.4993671,319.4707442,136492000000
27-04-2016,16869.35,16995,16827.35,16872.95,16374.2497,2903480000000,69.75476922,378.5413801,306.2135884,127304000000
26-04-2016,16647.75,17029.85,16572,17002.55,16297.52658,3030780000000,73.99197386,364.858402,288.1316405,104748000000
25-04-2016,16746.95,16767.9,16605,16678.65,16189.06144,2926040000000,69.72395948,328.8912787,268.9499502,80059000000
22-04-2016,16641.05,16755.85,16549.1,16703.4,16113.74012,3006100000000,70.54538207,311.1791864,253.964618,117887000000
21-04-2016,16526.55,16769.55,16526.55,16637.15,16023.02321,2888210000000,69.6568539,281.5258731,239.6609759,149129000000
20-04-2016,16299.5,16386.35,16160.55,16349.7,15928.54217,2739080000000,65.45881134,246.3279951,229.1947516,85635000000
18-04-2016,16328.7,16330.55,16011.9,16222.7,15863.74866,2653440000000,63.38027291,227.0873872,224.9114408,63260000000
13-04-2016,16087.95,16349.7,16080.55,16278.55,15808.52538,2716700000000,64.97694163,212.1571948,224.3674542,84613000000
12-04-2016,15809.1,15958.8,15794.15,15880.2,15736.21389,2632090000000,57.96324734,184.3283718,227.420019,66751000000
11-04-2016,15623.35,15853.85,15440.25,15818.5,15714.06219,2565340000000,56.71658174,186.6868069,238.1929308,72004000000
08-04-2016,15519.3,15642.7,15483.05,15568.35,15697.99483,2493340000000,51.27671817,193.263765,251.0694618,53834000000
07-04-2016,15668.95,15726.6,15458.05,15530.75,15717.94019,2439500000000,50.40677381,224.3170641,265.520886,70929000000
06-04-2016,15750.15,15768.55,15578.55,15636.95,15746.73868,2510430000000,52.88319562,264.5179357,275.8218415,71127000000
05-04-2016,16127.45,16147.15,15659.75,15695,15763.62925,2581560000000,54.23562114,301.168242,278.6478179,125878000000
04-04-2016,16236.9,16278.5,16046.5,16190.6,15774.18759,2707440000000,68.02754524,337.6561857,273.0177119,72459000000
01-04-2016,16099.65,16235.8,16020.6,16174.9,15710.12414,2634980000000,67.78657645,328.8556167,256.8580935,90418000000
31-03-2016,16134.4,16282.75,16062.05,16141.65,15638.62016,2544560000000,67.30194222,314.4380814,238.8587127,161945000000
30-03-2016,15829.6,16167.5,15762.2,16134.85,15561.23096,2382610000000,67.20825631,294.8478734,219.9638705,93825000000
29-03-2016,15583.1,15774.1,15580.8,15666.25,15472.98188,2288790000000,59.8464379,266.2473115,201.2428697,69537000000
28-03-2016,15867.75,15890.7,15522.2,15604.9,15443.24832,2219250000000,58.71978499,273.5819061,184.9917593,83528000000
23-03-2016,15884.25,15919.6,15799.95,15887.75,15418.37883,2302780000000,66.7362897,285.2106883,162.8442226,64079000000
22-03-2016,15930.45,15967.85,15779.15,15936,15346.16788,2366860000000,68.2113636,267.1054512,132.2526062,58606000000
21-03-2016,15735.55,15945.8,15735.55,15926.1,15255.42448,2308250000000,68.07692946,235.1986875,98.5393949,73595000000
18-03-2016,15485.8,15678.55,15456.2,15654.85,15152.24363,2234660000000,64.22809125,192.0609827,64.37457175,71783000000
17-03-2016,15622.3,15704.75,15312.5,15444,15074.91957,2162880000000,60.81830296,161.8261525,32.45296902,103773000000
16-03-2016,15304.35,15489.5,15178.3,15461.7,15018.13797,2266650000000,61.27357766,142.3500433,0.109673155,80437000000
15-03-2016,15310.45,15386.85,15268.1,15326.8,14949.89765,2186210000000,59.10716892,113.6187178,-35.45041937,75740000000
14-03-2016,15309.05,15416.15,15220.15,15277.8,14891.91268,2110470000000,58.32075294,89.02973565,-72.71770368,62568000000
11-03-2016,15133.75,15343.55,15024.8,15168.2,14832.5454,2047900000000,56.58671916,61.33936587,-113.1545635,76975000000
10-03-2016,15347.45,15354.15,15098.5,15180.65,14780.90623,2124880000000,56.8361421,36.26344858,-156.7780459,71232000000
09-03-2016,15022.35,15331.25,14989.4,15279.05,14719.40718,2196110000000,58.73620883,2.462354888,-205.0384195,103166000000
08-03-2016,15323.45,15326.65,15066.5,15146.5,14633.30829,2092940000000,56.9354129,-50.73485713,-256.913613,93409000000
04-03-2016,15243.75,15451.75,15005.5,15339.2,14554.35572,2186350000000,60.49964082,-104.3998825,-308.458302,131359000000
03-03-2016,15150.05,15206.25,15000.05,15177.75,14433.61044,2054990000000,58.47736911,-190.9977894,-359.4729069,106177000000
02-03-2016,14770.35,15138.7,14767.3,15092.45,14319.12743,1948820000000,57.40758276,-282.3115136,-401.5916863,176236000000
01-03-2016,14064.8,14445.7,14064.8,14412.9,14200.15473,1772580000000,47.37844586,-386.0695905,-431.4117294,99319000000
29-02-2016,13818.9,14222.3,13407.25,13946.4,14167.42469,1673260000000,38.08510263,-443.6965237,-442.7472642,262463000000
26-02-2016,13715.1,13889.25,13595.2,13791.45,14201.42849,1410800000000,34.51826158,-463.2974962,-442.5099493,102344000000
25-02-2016,13844.45,13844.45,13519.9,13555.7,14264.5021,1308460000000,28.71659928,-465.7998648,-437.3130626,107788000000
24-02-2016,13873.7,13974.5,13760.25,13794.05,14373.54858,1416240000000,31.32190822,-438.21489,-430.191362,92127000000
23-02-2016,14373.3,14373.3,13961.75,14008.35,14462.70221,1508370000000,33.888782,-420.9007602,-428.18548,81431000000
22-02-2016,14331.2,14467.15,14322.65,14384.8,14532.60255,1589800000000,39.11795334,-414.4990779,-430.0066599,68267000000
19-02-2016,14243.45,14395.85,14207.35,14344.2,14555.3414,1521530000000,38.16238067,-438.6285805,-433.8835554,99325000000
18-02-2016,14301.75,14385.65,14180.9,14298.15,14587.8247,1422210000000,37.12297427,-458.9127299,-432.6972992,108987000000
17-02-2016,14165.25,14186.1,13892.1,14119.85,14632.39003,1313220000000,33.07876522,-473.4388591,-426.1434415,132909000000
16-02-2016,14602.25,14602.25,14136.8,14166.45,14711.24235,1446130000000,33.60329894,-466.9389169,-414.3195871,122480000000
15-02-2016,14120.9,14548.15,14120.5,14445,14795.05655,1568610000000,36.84632848,-456.5955156,-401.1647546,173684000000
12-02-2016,14088.6,14154.55,13810.6,13971.5,14848.91141,1394930000000,25.49685446,-465.1136395,-387.3070644,159083000000
11-02-2016,14518.65,14530.8,13969.85,14028.55,14983.89778,1554010000000,26.02001583,-421.0096647,-367.8554207,177103000000
10-02-2016,14740.2,14779.15,14490.2,14588.45,15130.87436,1731110000000,32.00455973,-364.4019053,-354.5668597,125483000000
09-02-2016,14830.4,14964.9,14760.8,14875.1,15214.32426,1856600000000,35.93354459,-343.8574284,-352.1080982,104650000000
08-02-2016,15206.3,15367.9,14960.1,15046.8,15266.51261,1961250000000,38.56694828,-341.8198244,-354.1707657,89200000000
05-02-2016,14928.25,15211.9,14890.9,15162.05,15300.31455,2050450000000,40.41291343,-351.7293578,-357.258501,97273000000
04-02-2016,14969.2,14978.35,14761.4,14869.15,15321.58602,1953170000000,32.82525048,-370.9960079,-358.6407868,91114000000
03-02-2016,14897.4,14947.8,14777.75,14834.05,15391.19156,1862060000000,31.85972707,-360.3684086,-355.5519816,84639000000
02-02-2016,15353.6,15463.45,15018.85,15068,15476.90565,1946700000000,34.97066931,-337.9881867,-354.3478748,117353000000
01-02-2016,15547.75,15565.5,15281.35,15314.45,15539.81421,2064050000000,38.66361991,-328.3270572,-358.4377968,101914000000
29-01-2016,15140.15,15554.9,15136.85,15522.4,15574.48562,2165970000000,42.15120636,-336.3133674,-365.9654818,137128000000
28-01-2016,15569.55,15572.2,15349.75,15381.45,15582.4988,2028840000000,38.66925941,-362.7880635,-373.3785103,85676000000
27-01-2016,15648.4,15673.95,15442.2,15534.6,15613.42938,2114510000000,41.1694318,-376.9512128,-376.026122,68640000000
25-01-2016,15667,15682.65,15495.1,15561.15,15625.55698,2183150000000,41.60242954,-405.1390694,-375.7948494,66199000000
22-01-2016,15343.15,15575.65,15274.9,15497.55,15635.46574,2116950000000,40.20350465,-437.9273653,-368.4587944,87614000000
21-01-2016,15132.2,15364.6,14918.15,15101.2,15656.68355,2029340000000,30.58030788,-466.931665,-351.0916516,109782000000
20-01-2016,15059.5,15533.45,14754.65,14935.5,15742.14256,1919560000000,25.95434462,-456.8043288,-322.1316483,92652000000
19-01-2016,15086.75,15338.2,15086.75,15269.65,15866.24141,2012210000000,29.65473766,-420.3624657,-288.4634781,85097000000
18-01-2016,15165.2,15270.4,14956.95,15020.8,15958.02471,1927110000000,21.96053603,-401.7575792,-255.4887312,121191000000
15-01-2016,15621.85,15650.7,15154.35,15206.3,16102.21312,2048300000000,23.75934372,-346.8297774,-218.9215193,98894000000
14-01-2016,15612.1,15803.2,15453.4,15609.8,16240.04591,2147200000000,28.46951642,-290.5644045,-186.9444547,81792000000
13-01-2016,15835.05,15956.25,15532.25,15871.85,16337.00682,2228990000000,32.33527664,-255.6065737,-161.0394673,113380000000
12-01-2016,16080.4,16080.4,15699.4,15734.8,16408.56941,2115610000000,27.55829375,-233.9512103,-137.3976907,98500000000
11-01-2016,15979.05,16156.8,15840.6,16016.25,16512.22624,2214110000000,31.84552966,-188.9539834,-113.2593108,67299000000
08-01-2016,16135.4,16229,16104.1,16142.65,16588.53028,2281410000000,34.05488523,-157.429465,-94.33564265,53484000000
07-01-2016,16256.55,16256.55,16049.75,16073.85,16657.12724,2227930000000,31.65849032,-127.7726511,-78.56218707,76231000000
06-01-2016,16505.45,16614.95,16377.65,16433.15,16746.8622,2304160000000,38.43084678,-81.05617005,-66.25957106,55221000000
05-01-2016,16652.05,16670.2,16474.85,16542.5,16795.12562,2359380000000,40.90364394,-56.83322633,-62.56042131,53647000000
04-01-2016,16966.35,16966.35,16575.45,16599.15,16833.9911,2413020000000,42.21018245,-36.22309487,-63.99222006,52324000000
01-01-2016,16932.5,17067.45,16824.05,17039.25,16870.1205,2465350000000,54.84859364,-15.15819116,-70.93450135,29216000000
31-12-2015,16916.05,16972.25,16896.65,16922.2,16844.10058,2436130000000,51.24326164,-32.86141309,-84.8785789,59188000000
30-12-2015,16997.5,17011.3,16889.05,16917.9,16832.08528,2376940000000,51.1100919,-43.06135943,-97.88287036,40936000000
29-12-2015,16988.3,17045.55,16921.15,16991.45,16818.88302,2417880000000,53.42785022,-55.01603481,-111.5882481,36300000000
28-12-2015,16843.4,17019,16843.4,16979.15,16792.33425,2381580000000,53.0975608,-76.96304179,-125.7313014,41136000000
24-12-2015,16926.95,16939.6,16756.9,16811,16763.59336,2340440000000,48.45729726,-102.6035774,-137.9233663,27092000000
23-12-2015,16828.35,16913.15,16812.5,16882.5,16756.30004,2367540000000,50.42716117,-116.7170816,-146.7533135,37200000000
22-12-2015,16810.7,16946.1,16704.15,16749.2,16736.88466,2330340000000,46.67438806,-140.3133423,-154.2623715,55651000000
21-12-2015,16593.4,16848.6,16580.65,16825.15,16734.98999,2385990000000,48.62177509,-154.8174663,-157.7496288,43039000000
18-12-2015,16719.45,16737.7,16572.75,16594.3,16721.11922,2342950000000,41.76401148,-178.8112034,-158.4826694,68363000000
17-12-2015,16704.05,16771.8,16544.65,16741.5,16740.62987,2411310000000,45.34789419,-183.3303193,-153.400536,72118000000
